"BehaviorSpace results (NetLogo 6.1.1)"
"SEIRD-awareness-unawareness-updated-i_from_0-10000_more_rho_sample.nlogo"
"fake_news-dec_a-dec_u-perc_unaw-only_last_state"
"11/08/2021 15:57:19:433 -0500"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-42","42","-42","42"
"[run number]","alpha-aw","decay-aw","%awareness-cte","alpha-unaw","decay-unaw","%unawareness-cte","[step]","count turtles with [ susceptible? ]"
"489","1","0.4","1","1","0","0.4","1000","4971"
"498","1","0.2","1","1","0.1","0.4","1000","2660"
"503","1","0.7","1","1","0.1","0.4","1000","9965"
"499","1","0.3","1","1","0.1","0.4","1000","3081"
"520","1","0.2","1","1","0.3","0.4","1000","1811"
"490","1","0.5","1","1","0","0.4","1000","8322"
"500","1","0.4","1","1","0.1","0.4","1000","4482"
"508","1","0.1","1","1","0.2","0.4","1000","1570"
"493","1","0.8","1","1","0","0.4","1000","9953"
"492","1","0.7","1","1","0","0.4","1000","9953"
"491","1","0.6","1","1","0","0.4","1000","9905"
"495","1","1","1","1","0","0.4","1000","9990"
"494","1","0.9","1","1","0","0.4","1000","9983"
"509","1","0.2","1","1","0.2","0.4","1000","2108"
"501","1","0.5","1","1","0.1","0.4","1000","6727"
"510","1","0.3","1","1","0.2","0.4","1000","2953"
"511","1","0.4","1","1","0.2","0.4","1000","3916"
"532","1","0.3","1","1","0.4","0.4","1000","2023"
"519","1","0.1","1","1","0.3","0.4","1000","1288"
"518","1","0","1","1","0.3","0.4","1000","1071"
"516","1","0.9","1","1","0.2","0.4","1000","9965"
"502","1","0.6","1","1","0.1","0.4","1000","9703"
"504","1","0.8","1","1","0.1","0.4","1000","9977"
"521","1","0.3","1","1","0.3","0.4","1000","2769"
"506","1","1","1","1","0.1","0.4","1000","9989"
"529","1","0","1","1","0.4","0.4","1000","874"
"505","1","0.9","1","1","0.1","0.4","1000","9976"
"512","1","0.5","1","1","0.2","0.4","1000","9960"
"523","1","0.5","1","1","0.3","0.4","1000","4665"
"524","1","0.6","1","1","0.3","0.4","1000","6370"
"531","1","0.2","1","1","0.4","0.4","1000","1666"
"522","1","0.4","1","1","0.3","0.4","1000","3463"
"513","1","0.6","1","1","0.2","0.4","1000","8150"
"515","1","0.8","1","1","0.2","0.4","1000","9973"
"533","1","0.4","1","1","0.4","0.4","1000","2907"
"530","1","0.1","1","1","0.4","0.4","1000","1123"
"514","1","0.7","1","1","0.2","0.4","1000","9951"
"517","1","1","1","1","0.2","0.4","1000","9990"
"541","1","0.1","1","1","0.5","0.4","1000","972"
"534","1","0.5","1","1","0.4","0.4","1000","3826"
"551","1","0","1","1","0.6","0.4","1000","614"
"527","1","0.9","1","1","0.3","0.4","1000","9934"
"540","1","0","1","1","0.5","0.4","1000","765"
"525","1","0.7","1","1","0.3","0.4","1000","9686"
"526","1","0.8","1","1","0.3","0.4","1000","9948"
"542","1","0.2","1","1","0.5","0.4","1000","1215"
"538","1","0.9","1","1","0.4","0.4","1000","9960"
"528","1","1","1","1","0.3","0.4","1000","9988"
"535","1","0.6","1","1","0.4","0.4","1000","5159"
"537","1","0.8","1","1","0.4","0.4","1000","9613"
"554","1","0.3","1","1","0.6","0.4","1000","1379"
"543","1","0.3","1","1","0.5","0.4","1000","1519"
"552","1","0.1","1","1","0.6","0.4","1000","761"
"536","1","0.7","1","1","0.4","0.4","1000","9803"
"544","1","0.4","1","1","0.5","0.4","1000","2131"
"547","1","0.7","1","1","0.5","0.4","1000","5506"
"539","1","1","1","1","0.4","0.4","1000","9977"
"545","1","0.5","1","1","0.5","0.4","1000","2879"
"546","1","0.6","1","1","0.5","0.4","1000","4060"
"564","1","0.2","1","1","0.7","0.4","1000","873"
"553","1","0.2","1","1","0.6","0.4","1000","1066"
"563","1","0.1","1","1","0.7","0.4","1000","594"
"556","1","0.5","1","1","0.6","0.4","1000","2070"
"555","1","0.4","1","1","0.6","0.4","1000","1656"
"562","1","0","1","1","0.7","0.4","1000","484"
"548","1","0.8","1","1","0.5","0.4","1000","7727"
"549","1","0.9","1","1","0.5","0.4","1000","9960"
"558","1","0.7","1","1","0.6","0.4","1000","4049"
"568","1","0.6","1","1","0.7","0.4","1000","2262"
"559","1","0.8","1","1","0.6","0.4","1000","5779"
"565","1","0.3","1","1","0.7","0.4","1000","1075"
"557","1","0.6","1","1","0.6","0.4","1000","2948"
"550","1","1","1","1","0.5","0.4","1000","9968"
"574","1","0.1","1","1","0.8","0.4","1000","431"
"575","1","0.2","1","1","0.8","0.4","1000","759"
"566","1","0.4","1","1","0.7","0.4","1000","1247"
"567","1","0.5","1","1","0.7","0.4","1000","1604"
"577","1","0.4","1","1","0.8","0.4","1000","983"
"573","1","0","1","1","0.8","0.4","1000","432"
"560","1","0.9","1","1","0.6","0.4","1000","8197"
"561","1","1","1","1","0.6","0.4","1000","9978"
"569","1","0.7","1","1","0.7","0.4","1000","2900"
"597","1","0.2","1","1","1","0.4","1000","216"
"576","1","0.3","1","1","0.8","0.4","1000","779"
"580","1","0.7","1","1","0.8","0.4","1000","2000"
"587","1","0.3","1","1","0.9","0.4","1000","426"
"570","1","0.8","1","1","0.7","0.4","1000","4118"
"579","1","0.6","1","1","0.8","0.4","1000","1570"
"578","1","0.5","1","1","0.8","0.4","1000","1226"
"586","1","0.2","1","1","0.9","0.4","1000","462"
"571","1","0.9","1","1","0.7","0.4","1000","6132"
"582","1","0.9","1","1","0.8","0.4","1000","3792"
"584","1","0","1","1","0.9","0.4","1000","261"
"585","1","0.1","1","1","0.9","0.4","1000","304"
"588","1","0.4","1","1","0.9","0.4","1000","579"
"581","1","0.8","1","1","0.8","0.4","1000","2763"
"589","1","0.5","1","1","0.9","0.4","1000","794"
"572","1","1","1","1","0.7","0.4","1000","9056"
"590","1","0.6","1","1","0.9","0.4","1000","1003"
"583","1","1","1","1","0.8","0.4","1000","5411"
"605","1","1","1","1","1","0.4","1000","1502"
"595","1","0","1","1","1","0.4","1000","146"
"591","1","0.7","1","1","0.9","0.4","1000","1342"
"594","1","1","1","1","0.9","0.4","1000","2836"
"598","1","0.3","1","1","1","0.4","1000","278"
"596","1","0.1","1","1","1","0.4","1000","208"
"593","1","0.9","1","1","0.9","0.4","1000","2151"
"592","1","0.8","1","1","0.9","0.4","1000","1654"
"601","1","0.6","1","1","1","0.4","1000","586"
"599","1","0.4","1","1","1","0.4","1000","380"
"600","1","0.5","1","1","1","0.4","1000","426"
"602","1","0.7","1","1","1","0.4","1000","723"
"603","1","0.8","1","1","1","0.4","1000","1035"
"604","1","0.9","1","1","1","0.4","1000","1105"
"606","1","0","1","1","0","0.5","1000","1608"
"608","1","0.2","1","1","0","0.5","1000","2827"
"609","1","0.3","1","1","0","0.5","1000","3723"
"607","1","0.1","1","1","0","0.5","1000","2059"
"617","1","0","1","1","0.1","0.5","1000","1408"
"618","1","0.1","1","1","0.1","0.5","1000","1806"
"612","1","0.6","1","1","0","0.5","1000","9734"
"610","1","0.4","1","1","0","0.5","1000","5395"
"611","1","0.5","1","1","0","0.5","1000","7315"
"619","1","0.2","1","1","0.1","0.5","1000","2359"
"620","1","0.3","1","1","0.1","0.5","1000","3076"
"613","1","0.7","1","1","0","0.5","1000","9960"
"628","1","0","1","1","0.2","0.5","1000","1159"
"614","1","0.8","1","1","0","0.5","1000","9968"
"629","1","0.1","1","1","0.2","0.5","1000","1528"
"621","1","0.4","1","1","0.1","0.5","1000","4356"
"615","1","0.9","1","1","0","0.5","1000","9979"
"630","1","0.2","1","1","0.2","0.5","1000","1958"
"616","1","1","1","1","0","0.5","1000","9990"
"622","1","0.5","1","1","0.1","0.5","1000","6135"
"631","1","0.3","1","1","0.2","0.5","1000","2534"
"639","1","0","1","1","0.3","0.5","1000","892"
"623","1","0.6","1","1","0.1","0.5","1000","9608"
"624","1","0.7","1","1","0.1","0.5","1000","9962"
"626","1","0.9","1","1","0.1","0.5","1000","9980"
"640","1","0.1","1","1","0.3","0.5","1000","1198"
"632","1","0.4","1","1","0.2","0.5","1000","3507"
"627","1","1","1","1","0.1","0.5","1000","9990"
"647","1","0.8","1","1","0.3","0.5","1000","9965"
"650","1","0","1","1","0.4","0.5","1000","762"
"641","1","0.2","1","1","0.3","0.5","1000","1659"
"653","1","0.3","1","1","0.4","0.5","1000","1850"
"633","1","0.5","1","1","0.2","0.5","1000","5191"
"642","1","0.3","1","1","0.3","0.5","1000","2165"
"643","1","0.4","1","1","0.3","0.5","1000","3131"
"625","1","0.8","1","1","0.1","0.5","1000","9967"
"635","1","0.7","1","1","0.2","0.5","1000","9960"
"656","1","0.6","1","1","0.4","0.5","1000","4464"
"636","1","0.8","1","1","0.2","0.5","1000","9947"
"652","1","0.2","1","1","0.4","0.5","1000","1351"
"655","1","0.5","1","1","0.4","0.5","1000","3146"
"651","1","0.1","1","1","0.4","0.5","1000","1052"
"634","1","0.6","1","1","0.2","0.5","1000","9960"
"645","1","0.6","1","1","0.3","0.5","1000","6377"
"644","1","0.5","1","1","0.3","0.5","1000","4008"
"637","1","0.9","1","1","0.2","0.5","1000","9962"
"654","1","0.4","1","1","0.4","0.5","1000","2446"
"638","1","1","1","1","0.2","0.5","1000","9983"
"646","1","0.7","1","1","0.3","0.5","1000","9804"
"649","1","1","1","1","0.3","0.5","1000","9989"
"661","1","0","1","1","0.5","0.5","1000","700"
"664","1","0.3","1","1","0.5","0.5","1000","1548"
"662","1","0.1","1","1","0.5","0.5","1000","886"
"648","1","0.9","1","1","0.3","0.5","1000","9953"
"658","1","0.8","1","1","0.4","0.5","1000","9962"
"657","1","0.7","1","1","0.4","0.5","1000","6855"
"663","1","0.2","1","1","0.5","0.5","1000","1116"
"675","1","0.3","1","1","0.6","0.5","1000","1318"
"665","1","0.4","1","1","0.5","0.5","1000","1805"
"659","1","0.9","1","1","0.4","0.5","1000","9941"
"672","1","0","1","1","0.6","0.5","1000","609"
"666","1","0.5","1","1","0.5","0.5","1000","2372"
"673","1","0.1","1","1","0.6","0.5","1000","767"
"676","1","0.4","1","1","0.6","0.5","1000","1460"
"678","1","0.6","1","1","0.6","0.5","1000","2423"
"667","1","0.6","1","1","0.5","0.5","1000","3456"
"660","1","1","1","1","0.4","0.5","1000","9958"
"679","1","0.7","1","1","0.6","0.5","1000","3601"
"674","1","0.2","1","1","0.6","0.5","1000","920"
"677","1","0.5","1","1","0.6","0.5","1000","1831"
"668","1","0.7","1","1","0.5","0.5","1000","4912"
"687","1","0.4","1","1","0.7","0.5","1000","1169"
"683","1","0","1","1","0.7","0.5","1000","399"
"670","1","0.9","1","1","0.5","0.5","1000","9967"
"705","1","0","1","1","0.9","0.5","1000","248"
"684","1","0.1","1","1","0.7","0.5","1000","530"
"669","1","0.8","1","1","0.5","0.5","1000","6744"
"697","1","0.3","1","1","0.8","0.5","1000","671"
"680","1","0.8","1","1","0.6","0.5","1000","4646"
"685","1","0.2","1","1","0.7","0.5","1000","637"
"694","1","0","1","1","0.8","0.5","1000","404"
"688","1","0.5","1","1","0.7","0.5","1000","1520"
"695","1","0.1","1","1","0.8","0.5","1000","401"
"689","1","0.6","1","1","0.7","0.5","1000","1923"
"691","1","0.8","1","1","0.7","0.5","1000","3275"
"696","1","0.2","1","1","0.8","0.5","1000","455"
"686","1","0.3","1","1","0.7","0.5","1000","864"
"681","1","0.9","1","1","0.6","0.5","1000","6956"
"671","1","1","1","1","0.5","0.5","1000","9973"
"690","1","0.7","1","1","0.7","0.5","1000","2365"
"700","1","0.6","1","1","0.8","0.5","1000","1387"
"701","1","0.7","1","1","0.8","0.5","1000","1676"
"699","1","0.5","1","1","0.8","0.5","1000","1012"
"698","1","0.4","1","1","0.8","0.5","1000","787"
"704","1","1","1","1","0.8","0.5","1000","4079"
"682","1","1","1","1","0.6","0.5","1000","9977"
"692","1","0.9","1","1","0.7","0.5","1000","4721"
"706","1","0.1","1","1","0.9","0.5","1000","315"
"703","1","0.9","1","1","0.8","0.5","1000","3063"
"693","1","1","1","1","0.7","0.5","1000","6688"
"707","1","0.2","1","1","0.9","0.5","1000","323"
"709","1","0.4","1","1","0.9","0.5","1000","608"
"702","1","0.8","1","1","0.8","0.5","1000","2353"
"708","1","0.3","1","1","0.9","0.5","1000","393"
"711","1","0.6","1","1","0.9","0.5","1000","1000"
"710","1","0.5","1","1","0.9","0.5","1000","822"
"713","1","0.8","1","1","0.9","0.5","1000","1481"
"712","1","0.7","1","1","0.9","0.5","1000","1201"
"720","1","0.4","1","1","1","0.5","1000","344"
"719","1","0.3","1","1","1","0.5","1000","300"
"717","1","0.1","1","1","1","0.5","1000","228"
"718","1","0.2","1","1","1","0.5","1000","275"
"721","1","0.5","1","1","1","0.5","1000","474"
"716","1","0","1","1","1","0.5","1000","167"
"714","1","0.9","1","1","0.9","0.5","1000","2005"
"725","1","0.9","1","1","1","0.5","1000","1179"
"723","1","0.7","1","1","1","0.5","1000","774"
"715","1","1","1","1","0.9","0.5","1000","2754"
"722","1","0.6","1","1","1","0.5","1000","571"
"724","1","0.8","1","1","1","0.5","1000","958"
"727","1","0","1","1","0","0.6","1000","1673"
"728","1","0.1","1","1","0","0.6","1000","2093"
"726","1","1","1","1","1","0.5","1000","1558"
"729","1","0.2","1","1","0","0.6","1000","2852"
"730","1","0.3","1","1","0","0.6","1000","3510"
"738","1","0","1","1","0.1","0.6","1000","1285"
"731","1","0.4","1","1","0","0.6","1000","5233"
"740","1","0.2","1","1","0.1","0.6","1000","2462"
"746","1","0.8","1","1","0.1","0.6","1000","9963"
"739","1","0.1","1","1","0.1","0.6","1000","1668"
"742","1","0.4","1","1","0.1","0.6","1000","4689"
"741","1","0.3","1","1","0.1","0.6","1000","3043"
"750","1","0.1","1","1","0.2","0.6","1000","1417"
"737","1","1","1","1","0","0.6","1000","9990"
"732","1","0.5","1","1","0","0.6","1000","9762"
"734","1","0.7","1","1","0","0.6","1000","9970"
"749","1","0","1","1","0.2","0.6","1000","1151"
"735","1","0.8","1","1","0","0.6","1000","9973"
"736","1","0.9","1","1","0","0.6","1000","9975"
"733","1","0.6","1","1","0","0.6","1000","9937"
"743","1","0.5","1","1","0.1","0.6","1000","6470"
"752","1","0.3","1","1","0.2","0.6","1000","2426"
"751","1","0.2","1","1","0.2","0.6","1000","1876"
"745","1","0.7","1","1","0.1","0.6","1000","9938"
"748","1","1","1","1","0.1","0.6","1000","9987"
"761","1","0.1","1","1","0.3","0.6","1000","1202"
"764","1","0.4","1","1","0.3","0.6","1000","2883"
"753","1","0.4","1","1","0.2","0.6","1000","3466"
"760","1","0","1","1","0.3","0.6","1000","995"
"754","1","0.5","1","1","0.2","0.6","1000","4779"
"744","1","0.6","1","1","0.1","0.6","1000","9966"
"755","1","0.6","1","1","0.2","0.6","1000","9976"
"747","1","0.9","1","1","0.1","0.6","1000","9974"
"762","1","0.2","1","1","0.3","0.6","1000","1609"
"774","1","0.3","1","1","0.4","0.6","1000","1698"
"763","1","0.3","1","1","0.3","0.6","1000","2174"
"771","1","0","1","1","0.4","0.6","1000","779"
"756","1","0.7","1","1","0.2","0.6","1000","8938"
"757","1","0.8","1","1","0.2","0.6","1000","9875"
"772","1","0.1","1","1","0.4","0.6","1000","921"
"758","1","0.9","1","1","0.2","0.6","1000","9968"
"766","1","0.6","1","1","0.3","0.6","1000","4831"
"773","1","0.2","1","1","0.4","0.6","1000","1245"
"775","1","0.4","1","1","0.4","0.6","1000","2132"
"759","1","1","1","1","0.2","0.6","1000","9990"
"765","1","0.5","1","1","0.3","0.6","1000","3877"
"770","1","1","1","1","0.3","0.6","1000","9967"
"767","1","0.7","1","1","0.3","0.6","1000","7568"
"776","1","0.5","1","1","0.4","0.6","1000","2788"
"768","1","0.8","1","1","0.3","0.6","1000","9872"
"778","1","0.7","1","1","0.4","0.6","1000","5905"
"777","1","0.6","1","1","0.4","0.6","1000","4300"
"793","1","0","1","1","0.6","0.6","1000","481"
"783","1","0.1","1","1","0.5","0.6","1000","874"
"769","1","0.9","1","1","0.3","0.6","1000","9947"
"782","1","0","1","1","0.5","0.6","1000","600"
"785","1","0.3","1","1","0.5","0.6","1000","1201"
"784","1","0.2","1","1","0.5","0.6","1000","994"
"794","1","0.1","1","1","0.6","0.6","1000","610"
"796","1","0.3","1","1","0.6","0.6","1000","961"
"788","1","0.6","1","1","0.5","0.6","1000","2960"
"780","1","0.9","1","1","0.4","0.6","1000","9956"
"795","1","0.2","1","1","0.6","0.6","1000","803"
"786","1","0.4","1","1","0.5","0.6","1000","1721"
"779","1","0.8","1","1","0.4","0.6","1000","8694"
"797","1","0.4","1","1","0.6","0.6","1000","1239"
"787","1","0.5","1","1","0.5","0.6","1000","2234"
"802","1","0.9","1","1","0.6","0.6","1000","5665"
"781","1","1","1","1","0.4","0.6","1000","9982"
"808","1","0.4","1","1","0.7","0.6","1000","984"
"791","1","0.9","1","1","0.5","0.6","1000","9759"
"799","1","0.6","1","1","0.6","0.6","1000","2182"
"790","1","0.8","1","1","0.5","0.6","1000","5765"
"789","1","0.7","1","1","0.5","0.6","1000","4148"
"804","1","0","1","1","0.7","0.6","1000","441"
"798","1","0.5","1","1","0.6","0.6","1000","1607"
"800","1","0.7","1","1","0.6","0.6","1000","3010"
"810","1","0.6","1","1","0.7","0.6","1000","1558"
"806","1","0.2","1","1","0.7","0.6","1000","547"
"812","1","0.8","1","1","0.7","0.6","1000","2789"
"805","1","0.1","1","1","0.7","0.6","1000","463"
"801","1","0.8","1","1","0.6","0.6","1000","4167"
"807","1","0.3","1","1","0.7","0.6","1000","752"
"792","1","1","1","1","0.5","0.6","1000","9947"
"809","1","0.5","1","1","0.7","0.6","1000","1255"
"817","1","0.2","1","1","0.8","0.6","1000","505"
"815","1","0","1","1","0.8","0.6","1000","236"
"818","1","0.3","1","1","0.8","0.6","1000","534"
"811","1","0.7","1","1","0.7","0.6","1000","2206"
"816","1","0.1","1","1","0.8","0.6","1000","384"
"820","1","0.5","1","1","0.8","0.6","1000","934"
"819","1","0.4","1","1","0.8","0.6","1000","663"
"813","1","0.9","1","1","0.7","0.6","1000","3931"
"821","1","0.6","1","1","0.8","0.6","1000","1209"
"826","1","0","1","1","0.9","0.6","1000","243"
"803","1","1","1","1","0.6","0.6","1000","9981"
"822","1","0.7","1","1","0.8","0.6","1000","1505"
"827","1","0.1","1","1","0.9","0.6","1000","322"
"829","1","0.3","1","1","0.9","0.6","1000","416"
"823","1","0.8","1","1","0.8","0.6","1000","2165"
"824","1","0.9","1","1","0.8","0.6","1000","2798"
"828","1","0.2","1","1","0.9","0.6","1000","285"
"832","1","0.6","1","1","0.9","0.6","1000","867"
"825","1","1","1","1","0.8","0.6","1000","3637"
"830","1","0.4","1","1","0.9","0.6","1000","601"
"814","1","1","1","1","0.7","0.6","1000","9938"
"831","1","0.5","1","1","0.9","0.6","1000","703"
"837","1","0","1","1","1","0.6","1000","169"
"839","1","0.2","1","1","1","0.6","1000","275"
"833","1","0.7","1","1","0.9","0.6","1000","1072"
"836","1","1","1","1","0.9","0.6","1000","2372"
"835","1","0.9","1","1","0.9","0.6","1000","1750"
"838","1","0.1","1","1","1","0.6","1000","204"
"841","1","0.4","1","1","1","0.6","1000","393"
"840","1","0.3","1","1","1","0.6","1000","353"
"843","1","0.6","1","1","1","0.6","1000","643"
"834","1","0.8","1","1","0.9","0.6","1000","1430"
"842","1","0.5","1","1","1","0.6","1000","447"
"844","1","0.7","1","1","1","0.6","1000","709"
"845","1","0.8","1","1","1","0.6","1000","961"
"851","1","0.3","1","1","0","0.7","1000","3759"
"846","1","0.9","1","1","1","0.6","1000","1169"
"847","1","1","1","1","1","0.6","1000","1588"
"848","1","0","1","1","0","0.7","1000","1646"
"849","1","0.1","1","1","0","0.7","1000","2104"
"850","1","0.2","1","1","0","0.7","1000","2835"
"859","1","0","1","1","0.1","0.7","1000","1303"
"874","1","0.4","1","1","0.2","0.7","1000","3283"
"860","1","0.1","1","1","0.1","0.7","1000","1712"
"861","1","0.2","1","1","0.1","0.7","1000","2295"
"852","1","0.4","1","1","0","0.7","1000","5689"
"870","1","0","1","1","0.2","0.7","1000","1001"
"862","1","0.3","1","1","0.1","0.7","1000","3043"
"855","1","0.7","1","1","0","0.7","1000","9950"
"863","1","0.4","1","1","0.1","0.7","1000","3982"
"857","1","0.9","1","1","0","0.7","1000","9981"
"854","1","0.6","1","1","0","0.7","1000","9942"
"856","1","0.8","1","1","0","0.7","1000","9973"
"875","1","0.5","1","1","0.2","0.7","1000","4493"
"853","1","0.5","1","1","0","0.7","1000","9963"
"871","1","0.1","1","1","0.2","0.7","1000","1380"
"872","1","0.2","1","1","0.2","0.7","1000","1888"
"877","1","0.7","1","1","0.2","0.7","1000","9984"
"858","1","1","1","1","0","0.7","1000","9990"
"892","1","0","1","1","0.4","0.7","1000","769"
"885","1","0.4","1","1","0.3","0.7","1000","2390"
"864","1","0.5","1","1","0.1","0.7","1000","5945"
"881","1","0","1","1","0.3","0.7","1000","819"
"867","1","0.8","1","1","0.1","0.7","1000","9970"
"866","1","0.7","1","1","0.1","0.7","1000","9864"
"873","1","0.3","1","1","0.2","0.7","1000","2374"
"869","1","1","1","1","0.1","0.7","1000","9990"
"865","1","0.6","1","1","0.1","0.7","1000","8469"
"883","1","0.2","1","1","0.3","0.7","1000","1441"
"882","1","0.1","1","1","0.3","0.7","1000","1117"
"876","1","0.6","1","1","0.2","0.7","1000","6421"
"868","1","0.9","1","1","0.1","0.7","1000","9969"
"878","1","0.8","1","1","0.2","0.7","1000","9809"
"884","1","0.3","1","1","0.3","0.7","1000","1945"
"880","1","1","1","1","0.2","0.7","1000","9987"
"893","1","0.1","1","1","0.4","0.7","1000","961"
"897","1","0.5","1","1","0.4","0.7","1000","2604"
"886","1","0.5","1","1","0.3","0.7","1000","3324"
"894","1","0.2","1","1","0.4","0.7","1000","1071"
"879","1","0.9","1","1","0.2","0.7","1000","9964"
"888","1","0.7","1","1","0.3","0.7","1000","7642"
"887","1","0.6","1","1","0.3","0.7","1000","4428"
"895","1","0.3","1","1","0.4","0.7","1000","1544"
"896","1","0.4","1","1","0.4","0.7","1000","1991"
"903","1","0","1","1","0.5","0.7","1000","582"
"891","1","1","1","1","0.3","0.7","1000","9979"
"898","1","0.6","1","1","0.4","0.7","1000","3541"
"889","1","0.8","1","1","0.3","0.7","1000","9909"
"901","1","0.9","1","1","0.4","0.7","1000","9798"
"926","1","0.1","1","1","0.7","0.7","1000","460"
"890","1","0.9","1","1","0.3","0.7","1000","9907"
"921","1","0.7","1","1","0.6","0.7","1000","2657"
"899","1","0.7","1","1","0.4","0.7","1000","5493"
"908","1","0.5","1","1","0.5","0.7","1000","1977"
"905","1","0.2","1","1","0.5","0.7","1000","896"
"916","1","0.2","1","1","0.6","0.7","1000","720"
"906","1","0.3","1","1","0.5","0.7","1000","1086"
"904","1","0.1","1","1","0.5","0.7","1000","829"
"915","1","0.1","1","1","0.6","0.7","1000","560"
"918","1","0.4","1","1","0.6","0.7","1000","1256"
"907","1","0.4","1","1","0.5","0.7","1000","1627"
"910","1","0.7","1","1","0.5","0.7","1000","3721"
"914","1","0","1","1","0.6","0.7","1000","492"
"900","1","0.8","1","1","0.4","0.7","1000","7657"
"920","1","0.6","1","1","0.6","0.7","1000","1958"
"909","1","0.6","1","1","0.5","0.7","1000","2656"
"902","1","1","1","1","0.4","0.7","1000","9975"
"929","1","0.4","1","1","0.7","0.7","1000","964"
"911","1","0.8","1","1","0.5","0.7","1000","5345"
"917","1","0.3","1","1","0.6","0.7","1000","987"
"931","1","0.6","1","1","0.7","0.7","1000","1496"
