"BehaviorSpace results (NetLogo 6.1.1)"
"SEIRD-awareness-unawareness-updated-i_from_0-10000_more_rho_sampleCOPY.nlogo"
"fake_news-not_fake-only_over"
"10/28/2021 22:42:23:983 -0300"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-42","42","-42","42"
"[run number]","decay-aw","alpha-aw","%awareness-cte","alpha-unaw","decay-unaw","%unawareness-cte","[step]","count turtles with [ susceptible? ]"
"495","1","0","0.4","0","0","0","1000","1537"
"491","0.6","0","0.4","0","0","0","1000","1717"
"496","0","0.1","0.4","0","0","0","1000","1656"
"488","0.3","0","0.4","0","0","0","1000","1515"
"479","0.5","1","0.3","0","0","0","1000","3387"
"500","0.4","0.1","0.4","0","0","0","1000","1570"
"492","0.7","0","0.4","0","0","0","1000","1547"
"482","0.8","1","0.3","0","0","0","1000","9799"
"499","0.3","0.1","0.4","0","0","0","1000","1577"
"498","0.2","0.1","0.4","0","0","0","1000","1590"
"501","0.5","0.1","0.4","0","0","0","1000","1842"
"473","1","0.9","0.3","0","0","0","1000","9989"
"494","0.9","0","0.4","0","0","0","1000","1617"
"480","0.6","1","0.3","0","0","0","1000","4576"
"484","1","1","0.3","0","0","0","1000","9990"
"497","0.1","0.1","0.4","0","0","0","1000","1627"
"507","0","0.2","0.4","0","0","0","1000","1496"
"511","0.4","0.2","0.4","0","0","0","1000","1844"
"471","0.8","0.9","0.3","0","0","0","1000","9588"
"472","0.9","0.9","0.3","0","0","0","1000","9930"
"481","0.7","1","0.3","0","0","0","1000","6993"
"502","0.6","0.1","0.4","0","0","0","1000","1827"
"503","0.7","0.1","0.4","0","0","0","1000","1754"
"505","0.9","0.1","0.4","0","0","0","1000","1922"
"504","0.8","0.1","0.4","0","0","0","1000","1915"
"506","1","0.1","0.4","0","0","0","1000","2080"
"508","0.1","0.2","0.4","0","0","0","1000","1521"
"510","0.3","0.2","0.4","0","0","0","1000","1770"
"516","0.9","0.2","0.4","0","0","0","1000","2418"
"509","0.2","0.2","0.4","0","0","0","1000","1652"
"483","0.9","1","0.3","0","0","0","1000","9971"
"513","0.6","0.2","0.4","0","0","0","1000","1949"
"518","0","0.3","0.4","0","0","0","1000","1727"
"512","0.5","0.2","0.4","0","0","0","1000","2056"
"521","0.3","0.3","0.4","0","0","0","1000","1909"
"515","0.8","0.2","0.4","0","0","0","1000","2292"
"514","0.7","0.2","0.4","0","0","0","1000","2170"
"523","0.5","0.3","0.4","0","0","0","1000","2010"
"517","1","0.2","0.4","0","0","0","1000","2790"
"519","0.1","0.3","0.4","0","0","0","1000","1739"
"525","0.7","0.3","0.4","0","0","0","1000","2372"
"520","0.2","0.3","0.4","0","0","0","1000","1774"
"531","0.2","0.4","0.4","0","0","0","1000","1699"
"530","0.1","0.4","0.4","0","0","0","1000","1571"
"528","1","0.3","0.4","0","0","0","1000","3839"
"522","0.4","0.3","0.4","0","0","0","1000","2008"
"529","0","0.4","0.4","0","0","0","1000","1665"
"526","0.8","0.3","0.4","0","0","0","1000","2921"
"524","0.6","0.3","0.4","0","0","0","1000","2371"
"533","0.4","0.4","0.4","0","0","0","1000","2036"
"532","0.3","0.4","0.4","0","0","0","1000","1837"
"540","0","0.5","0.4","0","0","0","1000","1549"
"534","0.5","0.4","0.4","0","0","0","1000","2201"
"527","0.9","0.3","0.4","0","0","0","1000","3168"
"542","0.2","0.5","0.4","0","0","0","1000","1856"
"537","0.8","0.4","0.4","0","0","0","1000","3339"
"536","0.7","0.4","0.4","0","0","0","1000","2961"
"541","0.1","0.5","0.4","0","0","0","1000","1756"
"535","0.6","0.4","0.4","0","0","0","1000","2500"
"544","0.4","0.5","0.4","0","0","0","1000","2117"
"551","0","0.6","0.4","0","0","0","1000","1757"
"543","0.3","0.5","0.4","0","0","0","1000","1950"
"538","0.9","0.4","0.4","0","0","0","1000","4438"
"545","0.5","0.5","0.4","0","0","0","1000","2512"
"552","0.1","0.6","0.4","0","0","0","1000","1595"
"555","0.4","0.6","0.4","0","0","0","1000","2303"
"562","0","0.7","0.4","0","0","0","1000","1549"
"546","0.6","0.5","0.4","0","0","0","1000","2791"
"547","0.7","0.5","0.4","0","0","0","1000","3308"
"539","1","0.4","0.4","0","0","0","1000","5365"
"554","0.3","0.6","0.4","0","0","0","1000","1952"
"573","0","0.8","0.4","0","0","0","1000","1506"
"548","0.8","0.5","0.4","0","0","0","1000","4435"
"556","0.5","0.6","0.4","0","0","0","1000","2688"
"553","0.2","0.6","0.4","0","0","0","1000","1847"
"563","0.1","0.7","0.4","0","0","0","1000","1904"
"565","0.3","0.7","0.4","0","0","0","1000","2097"
"549","0.9","0.5","0.4","0","0","0","1000","5040"
"566","0.4","0.7","0.4","0","0","0","1000","2594"
"569","0.7","0.7","0.4","0","0","0","1000","4798"
"564","0.2","0.7","0.4","0","0","0","1000","1930"
"558","0.7","0.6","0.4","0","0","0","1000","4181"
"574","0.1","0.8","0.4","0","0","0","1000","1616"
"557","0.6","0.6","0.4","0","0","0","1000","3324"
"575","0.2","0.8","0.4","0","0","0","1000","1919"
"550","1","0.5","0.4","0","0","0","1000","9851"
"567","0.5","0.7","0.4","0","0","0","1000","2708"
"578","0.5","0.8","0.4","0","0","0","1000","3152"
"568","0.6","0.7","0.4","0","0","0","1000","3717"
"559","0.8","0.6","0.4","0","0","0","1000","5305"
"561","1","0.6","0.4","0","0","0","1000","9984"
"560","0.9","0.6","0.4","0","0","0","1000","7479"
"577","0.4","0.8","0.4","0","0","0","1000","2733"
"576","0.3","0.8","0.4","0","0","0","1000","2220"
"570","0.8","0.7","0.4","0","0","0","1000","6878"
"579","0.6","0.8","0.4","0","0","0","1000","4240"
"584","0","0.9","0.4","0","0","0","1000","1627"
"572","1","0.7","0.4","0","0","0","1000","9961"
"580","0.7","0.8","0.4","0","0","0","1000","5330"
"588","0.4","0.9","0.4","0","0","0","1000","2748"
"595","0","1","0.4","0","0","0","1000","1567"
"571","0.9","0.7","0.4","0","0","0","1000","9246"
"596","0.1","1","0.4","0","0","0","1000","1845"
"586","0.2","0.9","0.4","0","0","0","1000","1935"
"587","0.3","0.9","0.4","0","0","0","1000","2398"
"585","0.1","0.9","0.4","0","0","0","1000","1735"
"589","0.5","0.9","0.4","0","0","0","1000","3413"
"590","0.6","0.9","0.4","0","0","0","1000","4583"
"597","0.2","1","0.4","0","0","0","1000","2214"
"583","1","0.8","0.4","0","0","0","1000","9978"
"581","0.8","0.8","0.4","0","0","0","1000","9879"
"582","0.9","0.8","0.4","0","0","0","1000","9942"
"592","0.8","0.9","0.4","0","0","0","1000","9962"
"598","0.3","1","0.4","0","0","0","1000","2441"
"600","0.5","1","0.4","0","0","0","1000","3825"
"599","0.4","1","0.4","0","0","0","1000","2783"
"612","0.6","0","0.5","0","0","0","1000","1698"
"593","0.9","0.9","0.4","0","0","0","1000","9967"
"594","1","0.9","0.4","0","0","0","1000","9984"
"617","0","0.1","0.5","0","0","0","1000","1631"
"606","0","0","0.5","0","0","0","1000","1625"
"607","0.1","0","0.5","0","0","0","1000","1592"
"621","0.4","0.1","0.5","0","0","0","1000","1621"
"609","0.3","0","0.5","0","0","0","1000","1538"
"603","0.8","1","0.4","0","0","0","1000","9841"
"628","0","0.2","0.5","0","0","0","1000","1603"
"601","0.6","1","0.4","0","0","0","1000","5972"
"619","0.2","0.1","0.5","0","0","0","1000","1670"
"610","0.4","0","0.5","0","0","0","1000","1640"
"623","0.6","0.1","0.5","0","0","0","1000","1821"
"591","0.7","0.9","0.4","0","0","0","1000","7179"
"630","0.2","0.2","0.5","0","0","0","1000","1668"
"608","0.2","0","0.5","0","0","0","1000","1511"
"613","0.7","0","0.5","0","0","0","1000","1555"
"611","0.5","0","0.5","0","0","0","1000","1711"
"602","0.7","1","0.4","0","0","0","1000","8586"
"614","0.8","0","0.5","0","0","0","1000","1651"
"616","1","0","0.5","0","0","0","1000","1638"
"624","0.7","0.1","0.5","0","0","0","1000","2046"
"615","0.9","0","0.5","0","0","0","1000","1544"
"620","0.3","0.1","0.5","0","0","0","1000","1749"
"627","1","0.1","0.5","0","0","0","1000","2070"
"618","0.1","0.1","0.5","0","0","0","1000","1568"
"626","0.9","0.1","0.5","0","0","0","1000","1923"
"622","0.5","0.1","0.5","0","0","0","1000","1803"
"605","1","1","0.4","0","0","0","1000","9990"
"629","0.1","0.2","0.5","0","0","0","1000","1785"
"604","0.9","1","0.4","0","0","0","1000","9973"
"625","0.8","0.1","0.5","0","0","0","1000","1877"
"631","0.3","0.2","0.5","0","0","0","1000","1758"
"634","0.6","0.2","0.5","0","0","0","1000","2045"
"632","0.4","0.2","0.5","0","0","0","1000","1825"
"639","0","0.3","0.5","0","0","0","1000","1589"
"636","0.8","0.2","0.5","0","0","0","1000","2478"
"633","0.5","0.2","0.5","0","0","0","1000","1847"
"635","0.7","0.2","0.5","0","0","0","1000","2132"
"643","0.4","0.3","0.5","0","0","0","1000","1901"
"638","1","0.2","0.5","0","0","0","1000","2943"
"637","0.9","0.2","0.5","0","0","0","1000","2405"
"641","0.2","0.3","0.5","0","0","0","1000","1750"
"646","0.7","0.3","0.5","0","0","0","1000","2574"
"640","0.1","0.3","0.5","0","0","0","1000","1598"
"642","0.3","0.3","0.5","0","0","0","1000","1955"
"644","0.5","0.3","0.5","0","0","0","1000","2007"
"645","0.6","0.3","0.5","0","0","0","1000","2195"
"648","0.9","0.3","0.5","0","0","0","1000","3187"
"655","0.5","0.4","0.5","0","0","0","1000","2509"
"652","0.2","0.4","0.5","0","0","0","1000","1842"
"654","0.4","0.4","0.5","0","0","0","1000","2109"
"653","0.3","0.4","0.5","0","0","0","1000","1854"
"651","0.1","0.4","0.5","0","0","0","1000","1637"
"650","0","0.4","0.5","0","0","0","1000","1618"
"647","0.8","0.3","0.5","0","0","0","1000","2828"
"649","1","0.3","0.5","0","0","0","1000","3715"
"662","0.1","0.5","0.5","0","0","0","1000","1732"
"658","0.8","0.4","0.5","0","0","0","1000","3577"
"656","0.6","0.4","0.5","0","0","0","1000","2524"
"665","0.4","0.5","0.5","0","0","0","1000","2320"
"661","0","0.5","0.5","0","0","0","1000","1545"
"673","0.1","0.6","0.5","0","0","0","1000","1704"
"659","0.9","0.4","0.5","0","0","0","1000","4276"
"657","0.7","0.4","0.5","0","0","0","1000","3111"
"663","0.2","0.5","0.5","0","0","0","1000","1858"
"672","0","0.6","0.5","0","0","0","1000","1505"
"666","0.5","0.5","0.5","0","0","0","1000","2555"
"664","0.3","0.5","0.5","0","0","0","1000","1861"
"660","1","0.4","0.5","0","0","0","1000","5172"
"677","0.5","0.6","0.5","0","0","0","1000","2994"
"668","0.7","0.5","0.5","0","0","0","1000","3740"
"667","0.6","0.5","0.5","0","0","0","1000","3079"
"684","0.1","0.7","0.5","0","0","0","1000","1756"
"678","0.6","0.6","0.5","0","0","0","1000","3419"
"674","0.2","0.6","0.5","0","0","0","1000","1956"
"675","0.3","0.6","0.5","0","0","0","1000","2160"
"685","0.2","0.7","0.5","0","0","0","1000","1806"
"676","0.4","0.6","0.5","0","0","0","1000","2511"
"683","0","0.7","0.5","0","0","0","1000","1630"
"669","0.8","0.5","0.5","0","0","0","1000","4696"
"686","0.3","0.7","0.5","0","0","0","1000","2111"
"670","0.9","0.5","0.5","0","0","0","1000","5567"
"679","0.7","0.6","0.5","0","0","0","1000","4223"
"694","0","0.8","0.5","0","0","0","1000","1543"
"671","1","0.5","0.5","0","0","0","1000","7709"
"688","0.5","0.7","0.5","0","0","0","1000","3279"
"687","0.4","0.7","0.5","0","0","0","1000","2587"
"695","0.1","0.8","0.5","0","0","0","1000","1735"
"681","0.9","0.6","0.5","0","0","0","1000","7464"
"680","0.8","0.6","0.5","0","0","0","1000","5773"
"689","0.6","0.7","0.5","0","0","0","1000","4003"
"682","1","0.6","0.5","0","0","0","1000","9915"
"696","0.2","0.8","0.5","0","0","0","1000","2059"
"706","0.1","0.9","0.5","0","0","0","1000","1959"
"691","0.8","0.7","0.5","0","0","0","1000","7970"
"690","0.7","0.7","0.5","0","0","0","1000","5346"
"698","0.4","0.8","0.5","0","0","0","1000","2833"
"700","0.6","0.8","0.5","0","0","0","1000","4445"
"697","0.3","0.8","0.5","0","0","0","1000","2175"
"707","0.2","0.9","0.5","0","0","0","1000","2078"
"699","0.5","0.8","0.5","0","0","0","1000","3464"
"705","0","0.9","0.5","0","0","0","1000","1561"
"708","0.3","0.9","0.5","0","0","0","1000","2385"
"693","1","0.7","0.5","0","0","0","1000","9986"
"692","0.9","0.7","0.5","0","0","0","1000","9336"
"709","0.4","0.9","0.5","0","0","0","1000","3065"
"710","0.5","0.9","0.5","0","0","0","1000","4147"
"701","0.7","0.8","0.5","0","0","0","1000","6804"
"719","0.3","1","0.5","0","0","0","1000","2745"
"704","1","0.8","0.5","0","0","0","1000","9976"
"711","0.6","0.9","0.5","0","0","0","1000","5276"
"718","0.2","1","0.5","0","0","0","1000","2256"
"717","0.1","1","0.5","0","0","0","1000","1770"
"716","0","1","0.5","0","0","0","1000","1482"
"713","0.8","0.9","0.5","0","0","0","1000","9678"
"703","0.9","0.8","0.5","0","0","0","1000","9915"
"702","0.8","0.8","0.5","0","0","0","1000","8722"
"712","0.7","0.9","0.5","0","0","0","1000","9362"
"720","0.4","1","0.5","0","0","0","1000","3330"
"715","1","0.9","0.5","0","0","0","1000","9985"
"728","0.1","0","0.6","0","0","0","1000","1539"
"734","0.7","0","0.6","0","0","0","1000","1543"
"730","0.3","0","0.6","0","0","0","1000","1487"
"729","0.2","0","0.6","0","0","0","1000","1542"
"714","0.9","0.9","0.5","0","0","0","1000","9967"
"721","0.5","1","0.5","0","0","0","1000","4302"
"733","0.6","0","0.6","0","0","0","1000","1531"
"735","0.8","0","0.6","0","0","0","1000","1686"
"727","0","0","0.6","0","0","0","1000","1657"
"745","0.7","0.1","0.6","0","0","0","1000","1986"
"732","0.5","0","0.6","0","0","0","1000","1597"
"731","0.4","0","0.6","0","0","0","1000","1673"
"723","0.7","1","0.5","0","0","0","1000","9817"
"725","0.9","1","0.5","0","0","0","1000","9976"
"722","0.6","1","0.5","0","0","0","1000","6481"
"739","0.1","0.1","0.6","0","0","0","1000","1666"
"737","1","0","0.6","0","0","0","1000","1550"
"736","0.9","0","0.6","0","0","0","1000","1475"
"740","0.2","0.1","0.6","0","0","0","1000","1715"
"738","0","0.1","0.6","0","0","0","1000","1679"
"747","0.9","0.1","0.6","0","0","0","1000","2014"
"741","0.3","0.1","0.6","0","0","0","1000","1758"
"748","1","0.1","0.6","0","0","0","1000","2033"
"742","0.4","0.1","0.6","0","0","0","1000","1688"
"743","0.5","0.1","0.6","0","0","0","1000","1657"
"751","0.2","0.2","0.6","0","0","0","1000","1635"
"750","0.1","0.2","0.6","0","0","0","1000","1585"
"744","0.6","0.1","0.6","0","0","0","1000","1970"
"726","1","1","0.5","0","0","0","1000","9990"
"746","0.8","0.1","0.6","0","0","0","1000","1897"
"752","0.3","0.2","0.6","0","0","0","1000","1966"
"749","0","0.2","0.6","0","0","0","1000","1645"
"757","0.8","0.2","0.6","0","0","0","1000","2287"
"724","0.8","1","0.5","0","0","0","1000","9971"
"753","0.4","0.2","0.6","0","0","0","1000","1846"
"754","0.5","0.2","0.6","0","0","0","1000","1990"
"755","0.6","0.2","0.6","0","0","0","1000","2088"
"756","0.7","0.2","0.6","0","0","0","1000","2419"
"760","0","0.3","0.6","0","0","0","1000","1695"
"761","0.1","0.3","0.6","0","0","0","1000","1664"
"758","0.9","0.2","0.6","0","0","0","1000","2655"
"759","1","0.2","0.6","0","0","0","1000","3001"
"765","0.5","0.3","0.6","0","0","0","1000","2176"
"762","0.2","0.3","0.6","0","0","0","1000","1744"
"766","0.6","0.3","0.6","0","0","0","1000","2382"
"763","0.3","0.3","0.6","0","0","0","1000","1874"
"764","0.4","0.3","0.6","0","0","0","1000","1924"
"767","0.7","0.3","0.6","0","0","0","1000","2515"
"773","0.2","0.4","0.6","0","0","0","1000","1905"
"772","0.1","0.4","0.6","0","0","0","1000","1652"
"778","0.7","0.4","0.6","0","0","0","1000","3051"
"771","0","0.4","0.6","0","0","0","1000","1620"
"775","0.4","0.4","0.6","0","0","0","1000","2080"
"770","1","0.3","0.6","0","0","0","1000","3817"
"769","0.9","0.3","0.6","0","0","0","1000","3482"
"774","0.3","0.4","0.6","0","0","0","1000","2104"
"783","0.1","0.5","0.6","0","0","0","1000","1687"
"777","0.6","0.4","0.6","0","0","0","1000","2718"
"779","0.8","0.4","0.6","0","0","0","1000","3849"
"768","0.8","0.3","0.6","0","0","0","1000","2842"
"782","0","0.5","0.6","0","0","0","1000","1688"
"785","0.3","0.5","0.6","0","0","0","1000","2204"
"781","1","0.4","0.6","0","0","0","1000","5295"
"776","0.5","0.4","0.6","0","0","0","1000","2416"
"784","0.2","0.5","0.6","0","0","0","1000","1865"
"795","0.2","0.6","0.6","0","0","0","1000","1799"
"793","0","0.6","0.6","0","0","0","1000","1626"
"787","0.5","0.5","0.6","0","0","0","1000","2627"
"789","0.7","0.5","0.6","0","0","0","1000","3809"
"780","0.9","0.4","0.6","0","0","0","1000","4741"
"788","0.6","0.5","0.6","0","0","0","1000","3221"
"790","0.8","0.5","0.6","0","0","0","1000","4543"
"786","0.4","0.5","0.6","0","0","0","1000","2372"
"796","0.3","0.6","0.6","0","0","0","1000","2198"
"794","0.1","0.6","0.6","0","0","0","1000","1707"
"797","0.4","0.6","0.6","0","0","0","1000","2679"
"804","0","0.7","0.6","0","0","0","1000","1642"
"806","0.2","0.7","0.6","0","0","0","1000","1896"
"791","0.9","0.5","0.6","0","0","0","1000","5796"
"805","0.1","0.7","0.6","0","0","0","1000","1752"
"816","0.1","0.8","0.6","0","0","0","1000","1759"
"799","0.6","0.6","0.6","0","0","0","1000","3434"
"808","0.4","0.7","0.6","0","0","0","1000","2825"
"798","0.5","0.6","0.6","0","0","0","1000","3380"
"800","0.7","0.6","0.6","0","0","0","1000","4616"
"817","0.2","0.8","0.6","0","0","0","1000","2146"
"815","0","0.8","0.6","0","0","0","1000","1642"
"807","0.3","0.7","0.6","0","0","0","1000","2468"
"801","0.8","0.6","0.6","0","0","0","1000","6784"
"826","0","0.9","0.6","0","0","0","1000","1548"
"819","0.4","0.8","0.6","0","0","0","1000","3227"
"812","0.8","0.7","0.6","0","0","0","1000","8111"
"818","0.3","0.8","0.6","0","0","0","1000","2554"
"792","1","0.5","0.6","0","0","0","1000","9975"
"811","0.7","0.7","0.6","0","0","0","1000","5703"
"802","0.9","0.6","0.6","0","0","0","1000","8922"
"810","0.6","0.7","0.6","0","0","0","1000","4386"
"809","0.5","0.7","0.6","0","0","0","1000","3468"
"803","1","0.6","0.6","0","0","0","1000","9712"
"828","0.2","0.9","0.6","0","0","0","1000","2378"
"827","0.1","0.9","0.6","0","0","0","1000","1845"
"837","0","1","0.6","0","0","0","1000","1649"
"824","0.9","0.8","0.6","0","0","0","1000","9917"
"840","0.3","1","0.6","0","0","0","1000","2986"
"814","1","0.7","0.6","0","0","0","1000","9974"
"821","0.6","0.8","0.6","0","0","0","1000","5032"
"829","0.3","0.9","0.6","0","0","0","1000","2816"
"830","0.4","0.9","0.6","0","0","0","1000","3478"
"850","0.2","0","0.7","0","0","0","1000","1515"
"822","0.7","0.8","0.6","0","0","0","1000","6576"
"839","0.2","1","0.6","0","0","0","1000","2264"
"831","0.5","0.9","0.6","0","0","0","1000","4547"
"820","0.5","0.8","0.6","0","0","0","1000","9959"
"823","0.8","0.8","0.6","0","0","0","1000","9943"
"813","0.9","0.7","0.6","0","0","0","1000","9900"
"859","0","0.1","0.7","0","0","0","1000","1636"
"838","0.1","1","0.6","0","0","0","1000","1829"
"825","1","0.8","0.6","0","0","0","1000","9989"
"852","0.4","0","0.7","0","0","0","1000","1524"
"857","0.9","0","0.7","0","0","0","1000","1664"
"841","0.4","1","0.6","0","0","0","1000","3555"
"833","0.7","0.9","0.6","0","0","0","1000","8377"
"832","0.6","0.9","0.6","0","0","0","1000","6393"
"855","0.7","0","0.7","0","0","0","1000","1634"
"848","0","0","0.7","0","0","0","1000","1718"
"851","0.3","0","0.7","0","0","0","1000","1697"
"845","0.8","1","0.6","0","0","0","1000","9941"
"854","0.6","0","0.7","0","0","0","1000","1667"
"861","0.2","0.1","0.7","0","0","0","1000","1665"
"849","0.1","0","0.7","0","0","0","1000","1598"
"860","0.1","0.1","0.7","0","0","0","1000","1639"
"856","0.8","0","0.7","0","0","0","1000","1591"
"853","0.5","0","0.7","0","0","0","1000","1666"
"834","0.8","0.9","0.6","0","0","0","1000","9960"
"835","0.9","0.9","0.6","0","0","0","1000","9960"
"862","0.3","0.1","0.7","0","0","0","1000","1743"
"836","1","0.9","0.6","0","0","0","1000","9990"
"863","0.4","0.1","0.7","0","0","0","1000","1687"
"844","0.7","1","0.6","0","0","0","1000","9837"
"858","1","0","0.7","0","0","0","1000","1809"
"864","0.5","0.1","0.7","0","0","0","1000","1988"
"842","0.5","1","0.6","0","0","0","1000","5440"
"847","1","1","0.6","0","0","0","1000","9990"
"870","0","0.2","0.7","0","0","0","1000","1623"
"846","0.9","1","0.6","0","0","0","1000","9982"
"867","0.8","0.1","0.7","0","0","0","1000","1984"
"843","0.6","1","0.6","0","0","0","1000","7998"
"865","0.6","0.1","0.7","0","0","0","1000","1801"
"868","0.9","0.1","0.7","0","0","0","1000","2205"
"869","1","0.1","0.7","0","0","0","1000","2127"
"866","0.7","0.1","0.7","0","0","0","1000","1839"
"875","0.5","0.2","0.7","0","0","0","1000","2045"
"881","0","0.3","0.7","0","0","0","1000","1623"
"873","0.3","0.2","0.7","0","0","0","1000","1905"
"871","0.1","0.2","0.7","0","0","0","1000","1727"
"872","0.2","0.2","0.7","0","0","0","1000","1752"
"882","0.1","0.3","0.7","0","0","0","1000","1827"
"878","0.8","0.2","0.7","0","0","0","1000","2506"
"877","0.7","0.2","0.7","0","0","0","1000","2156"
"874","0.4","0.2","0.7","0","0","0","1000","1937"
"885","0.4","0.3","0.7","0","0","0","1000","2110"
"876","0.6","0.2","0.7","0","0","0","1000","2110"
"880","1","0.2","0.7","0","0","0","1000","2917"
"887","0.6","0.3","0.7","0","0","0","1000","2506"
"886","0.5","0.3","0.7","0","0","0","1000","2180"
"883","0.2","0.3","0.7","0","0","0","1000","1685"
"892","0","0.4","0.7","0","0","0","1000","1522"
"879","0.9","0.2","0.7","0","0","0","1000","2637"
"884","0.3","0.3","0.7","0","0","0","1000","1919"
"888","0.7","0.3","0.7","0","0","0","1000","2587"
"889","0.8","0.3","0.7","0","0","0","1000","3068"
"899","0.7","0.4","0.7","0","0","0","1000","3467"
"894","0.2","0.4","0.7","0","0","0","1000","1810"
"900","0.8","0.4","0.7","0","0","0","1000","3849"
"891","1","0.3","0.7","0","0","0","1000","3827"
"896","0.4","0.4","0.7","0","0","0","1000","2332"
"895","0.3","0.4","0.7","0","0","0","1000","2022"
"897","0.5","0.4","0.7","0","0","0","1000","2375"
"890","0.9","0.3","0.7","0","0","0","1000","3530"
"893","0.1","0.4","0.7","0","0","0","1000","1823"
"903","0","0.5","0.7","0","0","0","1000","1639"
"906","0.3","0.5","0.7","0","0","0","1000","2328"
"905","0.2","0.5","0.7","0","0","0","1000","1939"
"898","0.6","0.4","0.7","0","0","0","1000","2761"
"902","1","0.4","0.7","0","0","0","1000","5026"
"907","0.4","0.5","0.7","0","0","0","1000","2417"
"910","0.7","0.5","0.7","0","0","0","1000","3868"
"904","0.1","0.5","0.7","0","0","0","1000","1701"
"917","0.3","0.6","0.7","0","0","0","1000","2272"
"901","0.9","0.4","0.7","0","0","0","1000","4552"
"915","0.1","0.6","0.7","0","0","0","1000","1874"
"908","0.5","0.5","0.7","0","0","0","1000","2861"
"914","0","0.6","0.7","0","0","0","1000","1624"
"918","0.4","0.6","0.7","0","0","0","1000","2828"
"909","0.6","0.5","0.7","0","0","0","1000","3576"
"912","0.9","0.5","0.7","0","0","0","1000","5958"
"916","0.2","0.6","0.7","0","0","0","1000","1987"
"925","0","0.7","0.7","0","0","0","1000","1600"
"919","0.5","0.6","0.7","0","0","0","1000","3218"
